Date,Open,High,Low,Close,Adj Close,Volume
10/11/2022,12168.66016,12258.15039,12097.67969,12220.25,12220.25,64611700
10/12/2022,12207.96973,12298.62012,12104.62012,12172.25977,12172.25977,67186400
10/13/2022,12114.23047,12379.24023,12000.42969,12355.58008,12355.58008,88446300
10/14/2022,12549.01953,12676.41992,12395.99023,12437.80957,12437.80957,82478300
10/17/2022,12467.54004,12716.80957,12398.04981,12649.03027,12649.03027,57195500
10/18/2022,12788.53027,12931.75977,12746.36035,12765.61035,12765.61035,65991900
10/19/2022,12817.62988,12819.11035,12705.25977,12741.41016,12741.41016,63632000
10/20/2022,12685.16016,12818.33984,12628.78027,12767.41016,12767.41016,52824400
10/21/2022,12641.12012,12775.51953,12548.15039,12730.90039,12730.90039,82221400
10/24/2022,12868.76953,13020.4502,12747.37988,12931.4502,12931.4502,62919300
10/25/2022,12965.19043,13053.24023,12789.25977,13052.95996,13052.95996,69239900
10/26/2022,13054.49023,13203.24023,13023.40039,13195.80957,13195.80957,65691700
10/27/2022,13152.99023,13259.49023,13062.04004,13211.23047,13211.23047,72246300
10/28/2022,13072.91992,13250.66016,13051.25,13243.33008,13243.33008,64191000
10/31/2022,13254.30957,13307.08984,13216.48047,13253.74023,13253.74023,59049500
11/1/2022,13344.84961,13444.07031,13287.07031,13338.74023,13338.74023,51443700
11/2/2022,13369.33008,13398.63965,13255.07031,13256.74023,13256.74023,54426400
11/3/2022,13130.96973,13194.32031,13022.63965,13130.19043,13130.19043,52294100
11/4/2022,13201.24023,13542.34961,13193.50977,13459.84961,13459.84961,76643400
11/7/2022,13398.79004,13611.29981,13391,13533.51953,13533.51953,56990600
11/8/2022,13506.65039,13689.61035,13487.91016,13688.75,13688.75,60728100
11/9/2022,13653.98047,13691.12012,13557.08008,13666.32031,13666.32031,64013300
11/10/2022,13603.79004,14157.25,13599.34961,14146.08984,14146.08984,114862700
11/11/2022,14179.38965,14263.53027,14172.46973,14224.86035,14224.86035,103682300
11/14/2022,14295.80957,14431.17969,14243.34961,14313.29981,14313.29981,72405100
